,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
29,-0.3688094230552534,-0.2205698762983878,-1.2813427805136322,0.7900118530005362,-0.108746260551057,-0.1544335473340766,-0.7305574242698414,-0.38653201438304774,0.2636981664160218,T-cells
30,-0.16291910509358962,-0.1504532880902481,0.008463632737966617,0.7032040957645628,0.09747409517732848,-0.17864814826058198,0.3394912975677654,-0.38534079769610835,-0.38781116428846363,T-cells
31,-0.0708739908283474,-0.44589675054713734,0.0517774561749622,0.7336515451705865,0.6429667690435849,-0.5724742414707443,-0.5267054936229784,-0.7261493625883196,-0.861607185478496,T-cells
32,0.5829796586408755,-0.1088243459138019,-0.11141722028852531,0.617209070683324,0.7043932256531288,-0.6317268379166344,-0.18809863659997766,-0.6215218902135711,-0.9688741479466758,T-cells
33,-0.915687434951138,-0.7030191519153847,1.627499579243934,-1.9788385217963238,-0.9790225383260652,-0.6190877002011855,-0.271002467059263,1.8964591993801012,0.8833427541323648,B_cells
34,-0.20968200788610655,-0.2733670272083853,-0.054452364235792694,0.7152879182582809,1.3683177974089116,-0.18300477538448415,-0.2470636672048058,-0.30237011032787003,-0.564086270841445,T-cells
35,-0.17032519169489277,0.01008518387425361,-0.5920619044558048,0.5470390198655181,0.5440988459449448,-0.22150429399006707,0.006226100008761313,-0.24316904957502727,-0.7141362049386847,T-cells
36,-0.42459060388607606,-0.6604722171492862,0.9132039331190903,-1.2000138475997226,-1.030907728775972,-0.5699965667989024,-0.24162956951663775,1.7439935339766315,-0.8459008694433908,B_cells
37,2.6796987652975,0.05577104719692688,1.2773216232394107,-0.8710168621348323,-0.38286212382362605,-0.05285190098437183,0.09928800078623902,2.092319540548301,-0.5021248504643634,B_cells
38,0.14056650874705315,-0.8550378405082054,-1.0405650618823417,0.8707482837768793,0.21751025522297396,-0.7179900297165132,-0.3882451877450484,-0.6256494431478484,-1.0158638791921553,T-cells
39,-1.414747620891994,-0.28324276624800443,1.5289232568829094,-0.9843041508636169,-0.7582956236878697,-0.6132593677794934,0.044434311174841576,1.9939804347467267,-1.6991899544416116,B_cells
40,-0.6166307450581497,0.06051888804403522,-0.08508924893449947,0.19308357138516918,-1.8338002717016648,-0.508666397364164,-0.3262168599031489,-0.6083991913326559,-0.05669411184530275,T-cells
41,-1.1238001048936614,-0.31922158551269775,-0.593711349861058,0.5367582961324808,0.6865218241056997,0.21100142885588796,-0.5919941969899425,-0.8134094578622666,-0.7111067178388161,T-cells
42,0.44323097741133627,-0.31366649839976124,-0.13821071436233515,0.6590519835433136,1.113668826869622,-0.20315071581537195,-0.33557670126997186,-0.5103616085830619,0.5085825446309282,T-cells
43,-1.1221785623372131,-0.4577930519724346,-0.2773917904307733,0.2740595107451106,-1.0630763610163996,0.7557381542651301,1.0515217902833007,-0.700516116507011,1.0201322252965348,Monocytes
44,0.43441813177836186,2.3871707201933012,1.165218931250656,-1.0873251493094798,-0.8002129015269733,2.7965911156373866,0.6498765120006932,-0.39649896726988865,1.9985832812305095,Other cells
45,0.08986883022511134,0.18372820824196023,-0.3872619171941985,-1.28447341730782,-1.1946507375530027,-0.371630857545384,3.0691416429015232,-0.6707062135941264,-0.5841169688461436,Monocytes
46,-0.3923897318509824,-0.28072642090102057,-0.12568939554820846,0.6946476926118497,0.4041068394641339,0.273096351557609,-0.20179177535513465,-0.7870727604376057,-0.24152677185574362,T-cells
47,-0.13829585425713878,-0.21509385690967014,0.12784722479231075,0.7460921313112543,0.4491190931948682,-0.3997830078706216,2.774404228035838,-0.31582531193609725,-0.8781945861453333,Monocytes
48,0.6835898138737702,-0.5155702676101171,1.548344388595218,-1.044400985580582,-0.6738671713632336,-0.7610037733589321,-0.34274359946563243,2.104870299798443,-0.3373594395183345,B_cells
49,-0.4199185508328233,-0.5832495781954916,-2.14062365175562,2.0393932547159026,1.304528545333702,-0.5804587250250823,-0.040824556501394424,-0.3207731845479224,1.6858931091005154,T-cells
50,-1.2567541750669269,-0.521742615241112,0.03645323647741977,0.9494916188537379,0.798297619000734,-0.05317502678899027,-0.02923481279699063,-0.34021898248735194,0.6187231043604098,T-cells
51,-0.13758078584199537,-0.9381584938544058,-0.6512114558842146,0.7289311912668073,-0.4640668678985799,-0.697009241807903,-0.6490377637069036,-0.66848708510511,-0.8237427325357137,T-cells
52,-0.5812732857650355,-0.8167007684200339,-1.7373787293396876,1.5633173526345223,-0.8537557462253048,-0.5786536476410491,-0.49888928158096113,-0.5137364318405025,0.8535041192127945,T-cells
53,-0.012979457002708684,0.015228964291499085,-0.24635519575608897,0.6940316636899321,0.8621812066057764,-0.6335541977026187,2.1543977275235466,-0.7772838711459813,-1.136215105652994,T-cells
54,0.1698755470934429,0.011177194137077478,-0.3974053898956634,-1.6850401631297027,-1.13849024407544,0.027272970544794023,3.172141957888498,-0.8682971323907399,-0.05090524578746239,Monocytes
55,-0.9137058742960152,-0.4545381402503664,-0.14738454261920736,0.746254976114983,-0.06215061058775843,0.2524088803230343,0.08400159884356807,-0.3790900749217291,-0.5105023944585491,T-cells
56,-1.1867218882002633,-0.35470994450761795,1.5723792865870934,-2.2870243386494455,-2.6273434481409317,-0.10738887429142174,-0.6562875539593631,1.8020229155810148,0.5627788094403309,B_cells
57,-0.561571353759572,-0.3207620754620777,-0.5449943769685694,0.660831118627744,0.5194936309909591,-0.5330531900883925,-0.8294384366883651,-0.31841148482729603,-1.0844105330137577,T-cells
58,0.2584163293462627,-0.3746882379260371,-1.4868327046499106,0.7497570983012934,0.8266718408724371,-0.27231834402812066,-0.29832824653022216,-0.4488383985613921,-0.39475377315081156,T-cells
59,0.5989729951185155,-0.05466613126899257,-0.9416713140339238,0.7769440279513807,-0.2957832665643202,-0.18317799979689214,-0.7350492626633355,-0.12620483678531125,-0.30675543353134277,T-cells
60,-0.41684466253740377,-0.4418873902252502,-0.3828203196551793,0.4557030396660382,-0.6187175497011533,-0.5688689445471939,-0.3519474176339239,-0.35884295585800924,-0.31882498765440054,T-cells
61,-0.23399959400566345,-0.3148483076197326,0.5977600592064032,0.8502359699013954,0.540706537124623,-0.4223907402683273,-0.38150274213272367,-0.660187189386616,0.6761828472296587,T-cells
62,0.01971702436302723,-0.25254474378259006,-1.2976774296883593,0.7779996077694831,1.3747440144919083,0.10351633699792441,-0.5112019184131653,-0.3731053166920074,-0.5718436691078221,T-cells
63,-0.7204734653945649,-0.4342537920688207,-0.9053028794941967,0.8045842433200702,-0.47746886841881714,-0.3418239255467474,-0.432476215170837,-0.5425584934957636,-0.7018280592984246,T-cells
64,1.7913079356659998,0.4458597774415952,1.4227920219543284,-0.7378084817208369,-2.0012576794125896,-0.19541464902783695,-0.2913818212992478,2.041017091387661,1.1274400561672417,B_cells
65,-0.3420585003223343,-0.3305587467774783,-1.2304414734324207,0.5745419786375896,0.4147307959173659,-0.6233170229310248,-0.44850698393576977,-0.36905340369720735,-1.2159623188669046,T-cells
66,-0.210479775263851,-0.06867262233738824,-0.9575781709854623,0.9186630092628949,0.6956296169457322,-0.11970984095937884,-0.27715765119284913,-0.553265374520805,-0.06710911977275048,T-cells
67,0.2312907773905349,0.017428781192017993,-0.02281901942228389,0.43944864235455977,0.2746422340455236,-0.7223258244792711,2.5983810415819604,-0.2167384133157245,0.12156673741861815,Monocytes
68,0.1995492790982309,0.08151020985092322,-0.08043431344360048,0.43587041045711716,0.8157343362066249,-0.06420194317388116,-0.17114641466186942,-0.7503044151579498,-1.0144440489843052,T-cells
69,1.0973052548549898,1.6004624888931505,0.3892736928702244,-1.2853716249468037,-1.2487707135763606,3.1002121298193357,1.5525477697653856,-0.2932100896862951,1.5199099657223298,Other cells
70,-0.5482688019025438,-0.6360678481718927,-0.44894893477368714,0.7714211029278716,-0.41281202339530143,-0.6408356571080863,0.01362740684334149,-0.82001416138674,0.007537087989923768,T-cells
71,-0.4646017062160331,-0.45477019243121647,-0.516840498878095,0.6801680463473775,0.005692169078808526,-0.18715375246989016,-0.027121632971930893,-0.36763729959039654,-1.0982133435162198,T-cells
72,1.073304145684187,1.8661465254415008,0.8857144955940287,-2.0797609788724642,-1.1712388783379069,2.7608111995023616,-0.25117629464225866,-0.6159033563066855,1.5121136076921797,Other cells
73,0.9860307323387952,3.0885149982909046,0.8290571256624731,-1.6709131576560492,-1.021811710757185,3.0506531332956146,-1.0406127617533478,-0.787989174758237,2.085611851979888,Other cells
74,-0.6593688675965729,-0.7514428961576217,1.706016015815389,-0.7331260016682412,-0.9350497863210141,-0.6960733371813146,-0.6345166340668069,1.6004139993768727,0.051684161801412325,B_cells
75,-1.963904968152863,-0.26490514956958755,1.4579253802964525,-1.7297534908908287,-0.9964015430135672,0.09523324118587721,0.1255803733516174,2.146465236883976,0.2995656703243217,B_cells
76,-0.4610579241684478,-0.6195502485981824,1.400906372679386,-0.8849606314726317,-0.1567023758527451,-0.8107389263335939,-0.3028259481044338,1.9193005163369794,-0.07427321049001878,B_cells
77,10.278320824880955,2.5860858839579475,-2.124480925082632,2.3841761967071684,3.2610583251696763,0.8495014914944938,-0.42665483606559457,-0.05330443989906026,2.0699351717090266,Other cells
78,-0.6995047489266388,0.04792643007618766,1.4308611940925995,-1.1814657137190354,0.27295413314387806,0.06599824159658278,-0.297324545241309,2.171004862064094,-0.5709286964327737,B_cells
79,0.8478726180825392,0.049313935568936165,-0.1207991067942957,0.5185953290247488,0.9265083024342528,-0.260713385946963,2.7376944947805035,-0.007546355340273642,0.3516345301936689,Monocytes
80,0.048343430989852935,-0.6915713301766434,1.599367169445247,-0.5897034590995821,-0.3735972529266164,-0.6328149934598756,-0.22770731612734307,1.9085987964265336,0.8646342051613863,B_cells
81,-0.8029167333235684,-0.7287688741025826,1.0085935625478766,-2.4342825685861382,-0.26915441938960727,-0.9680984865775693,-0.4001763721597094,1.8874430448128015,0.8095065748911286,B_cells
82,0.00704304306626606,0.022567067218003938,-0.618200986792652,-1.5479043961002654,-0.5406265308152254,-0.5988469109355523,1.4094240014721255,-0.5366862568668701,-0.48544560941193576,Monocytes
83,-0.8537149363795561,-0.35544851088270235,1.699920396631562,-0.47703662922269313,-0.4124074432633493,0.05107695893089688,-1.0254721227036183,1.9263180662313624,0.19191303204830945,B_cells
84,0.6906762090790104,-0.5107168314309906,-0.7221438277785732,0.2653781940045979,-0.5812815627669334,-0.13401564517313053,-0.4258533886984373,-0.4222219727022424,-0.23573393783614321,T-cells
85,0.7810758185442227,-0.18301356579317637,-0.752431382758138,1.0769920005742497,0.8125851326121237,-0.31308900115596083,-0.45106262078855086,-0.5601701217595141,-0.5916919825529903,T-cells
86,-0.3252109975277897,-0.3198917295466288,-1.1012955039522527,0.7989771779906504,0.7454481828468764,-0.5905794593727217,-0.20155121810334634,-0.270684973491643,-0.823474403978627,T-cells
87,-0.16516220487072023,-0.4779348893806871,-0.9960050640273291,0.4710375636210785,-0.3035587906774071,-0.5268318358005043,-0.5994636626616359,-0.748302881805298,-0.04951874019084983,T-cells
88,-0.6504981619120257,-0.49762301026071437,-0.6273796731023339,0.884272871143202,-0.03037056234552259,-0.32358694267010113,-0.4125686339265861,-0.3744541824526807,-0.18981284707300303,T-cells
89,-0.8453410089155823,-0.3437104307557059,-0.5983575757916717,0.9776720131925749,0.5968526330987047,-0.2502504452822301,-0.09226391771791544,-0.6196126195946356,-0.24906386438733485,T-cells
90,-0.026671249206680604,0.8733556969786979,1.4746774801074785,-0.4316151625086141,-1.8739834016009467,-0.13293473211421555,2.5967816406190054,-0.5753015084141907,2.4456211554352842,Monocytes
91,-0.6404199929290022,-0.18387884656668305,-0.8400744649653128,0.3518798396988134,-0.8088379464407904,0.024327561615086125,2.084632965142978,-0.5236014397917071,0.18411380552356338,Monocytes
92,0.40688639057169435,-0.12030384625214871,-0.539466807080948,0.6399623343707476,0.24261960539332025,-0.37150808673367464,1.7495502825615175,-0.447328421866979,-1.18393976653592,T-cells
93,-0.5183566163518812,-0.4606840461234249,1.8829596034452503,-0.32654205997953956,0.24339159724468573,-0.4466115535380532,-0.13906378907657288,2.1015411882296697,-1.547020386773818,B_cells
94,0.15018968732452795,-0.2989954435385572,-1.1166760957728288,1.0971319924420007,1.4984212426835204,-0.1282630431093186,-0.7150993615348062,-0.4733706946653739,0.4386768595861527,T-cells
95,-0.006053491940465704,-0.7038315491730185,1.3977760693882515,-0.5270361812261125,0.16844595508370927,-0.6731105615526707,-0.6148918420264555,1.9523631294081099,0.22816317021993404,B_cells
96,0.911265902364962,-0.27873745126508476,-0.6259821325330462,0.5146272439125721,1.1933915628122307,-0.3792826390674354,-0.7207660797254385,-0.34031950412081463,-0.06920630418509716,T-cells
97,-0.2140536562271534,0.9406319424552707,0.8878451548275045,-0.9391339620526237,-0.5351921751366971,1.0466404637778786,-1.0534320043873042,-0.3539087252741578,2.7296216152780883,Other cells
98,-0.6128032149798718,-0.7103836965998258,1.8355048875678943,-0.535265819425118,-0.6700644308665373,-0.49950670669224473,-0.7013947791899338,1.7208720458218845,0.533087805984135,B_cells
99,-0.5351626235538836,-0.06524875808409063,-1.033483395657501,-1.370130554110864,-1.2734906594473674,-0.8339759503165319,3.270653245998662,-0.13609743059858628,-0.7771715753555195,Monocytes
100,-1.066829870780772,-0.013875942258252925,-1.0315045242144727,0.5742916036137865,0.4682720593053593,-0.5097146575211106,1.6498563199715408,-0.512658928913144,0.11897714767138837,T-cells
101,-0.06411254702385938,-0.14707174781962126,-0.3172731979420497,0.7364545407962197,0.7062841545560395,-0.461254598155407,2.1237220030630053,-0.6786791852474052,-1.1236255311077843,T-cells
102,-0.26080457789788,-0.2635019335518313,-0.5757177934036816,0.8768684270942638,1.1397000520055152,-0.48587202408762226,-0.6324132605253356,-0.5910118878786739,-0.6730122466794464,T-cells
103,0.1523717126027764,-0.24976449595542388,-0.5355177102581965,-1.245221112095918,-1.042629060131586,-0.033290543908175804,2.650715761028418,-0.7386348176507975,-0.24409842584204186,Monocytes
104,-0.4376944444548749,-0.8147382834669659,1.400130185055653,-1.5333733534178504,-0.7272418009896655,-0.947333418614427,-0.288048540242425,1.8626421269161446,-0.424309648299228,B_cells
105,-0.18006175259565124,0.1788746003631068,-0.09721822058484915,0.7024983553715056,0.5565502417206138,-0.0644349096711702,3.070755736593316,-1.137308082869302,0.033914584310962136,Monocytes
106,-0.8622340984174265,-0.15190938762387687,-0.13162003856376028,0.6457593034459866,0.7719827229014695,-0.25650921759491496,1.9688239787911888,-0.3120865907464667,-1.0384590233627136,T-cells
107,-0.3585033205357313,-0.1441227191609527,-0.6009203829980493,-1.8869042884810339,-1.7826690061859836,-0.8004961742493755,2.58473453174513,-0.8930939086391975,-0.45131401329703374,Monocytes
108,0.8907159407147315,-0.44548535800158295,-1.5185047068904183,0.6809846099320614,-0.6822975380661217,-0.6958558084173213,-0.22019612035740524,-0.6336306198789068,-0.4085896334270066,T-cells
109,-0.2798022537200597,-0.6859845644641015,2.019593055647259,-1.1047382897819422,-0.36594585471724683,-0.27626118632396107,-0.49750835245705144,1.9305158396427247,0.15231765101656863,B_cells
110,2.2721027553262982,2.343938445967445,1.183281709659812,-0.7855645717368961,-0.3285430692893664,3.2806670576719896,-0.1440976765468179,-0.7873892988092099,2.1741543190257104,Other cells
111,-0.8965842668127073,0.8640172922342843,-0.22873163683838535,-1.2902676662889137,-1.9764485575369837,0.19767525278185832,-0.34937654992418005,1.3085628964591087,-0.7420406629473653,B_cells
112,-0.49079565289694455,-0.8581767261398486,-0.2491993958663535,0.6421648288195178,-0.07117394785811505,0.04164261263343507,-0.2880188311837781,-0.6771055770245173,-1.1711640695463885,T-cells
113,-1.0531035963238429,-0.225417989785982,-1.2288748424220886,-1.8968241902965564,-2.996925077886701,-0.5755693275789409,3.342965176126046,-1.1713503201683837,-0.15152041054793683,Monocytes
114,0.6488375473423074,-0.22332368236761782,0.17533682440715004,0.4820597062299598,0.1970166414787069,-0.5555981245287953,-0.1013385186629593,-0.4911053369572078,-0.057610158855992,T-cells
115,-0.2896773280776133,-0.20220066687022878,-1.1537819604821042,0.8411181007977079,1.150529229731321,-0.08973435739134904,-0.8963005109467,-0.4064623400832473,-0.47335036437979516,T-cells
116,0.38215618630657855,-0.7202488761062431,-0.5872439005914498,0.49229450600142716,0.3481388770004167,0.20788373666074877,-0.14986079759727935,-0.4086573404157494,-0.29530623508269527,T-cells
117,0.31030861337744253,-0.34051355354131596,-0.5575183370017489,0.6062750691999629,1.1705829582103893,-0.8473269693759086,-0.3306925667714822,-0.2506274632778022,-1.1117077925451453,T-cells
118,1.30133996005157,3.333471443812822,0.7047916622508138,-0.6868122939177541,-0.6307711181265648,3.046379232700202,-0.19625550846551287,-0.1059953243516319,2.3966097008450915,Other cells
119,-0.8904125279782877,-0.06264269962982294,1.7939168614939498,-0.5756128706194048,-0.3331152698250696,-0.7697627463226308,-0.8252373051638168,1.9460217304481373,0.9469915734981078,B_cells
120,0.42021524245216474,-0.07364212753187155,-0.27608398973179765,0.7563057253334284,1.1367491472447653,-0.36121458152683855,-0.4523674194801437,-0.09128280655802531,-0.2184048517671019,T-cells
121,-0.5021221963260207,-0.42643553085615443,-0.3722174358745095,0.5862990336972581,1.070269410203355,-0.6004440030341679,-0.34921268641886305,-0.6351039939881721,-0.8857649124465523,T-cells
122,0.18999711058404956,-0.291794356994086,0.32607771621925896,1.0078692446959518,1.2802946257375631,-0.32477687438491426,-0.19703290705581095,-0.6911012057152482,-0.8256844336029282,T-cells
123,0.07059529637927206,-0.21275693777725413,-0.5761457618720891,0.8729587912083682,0.6136139602645618,-0.07886297340619194,-0.5906223651334982,-0.7810871554204342,0.4183474749787484,T-cells
124,-0.607073900984246,0.052811630704783216,-0.2949759542575418,0.6148262262093983,0.6037862422995379,-0.5566228545916002,-0.37745621247630384,-0.6808700982621526,-0.4080236755619822,T-cells
125,-1.2466646094070786,-0.4572180295871834,0.01591257113891945,0.7487564001484156,0.7441950793764864,-0.09818530658289217,-0.1653254435106319,-0.28795871935071893,-1.1511152507791886,T-cells
126,-0.5716623805318338,-0.720697355792799,1.7560533618539333,-1.6648687251648653,-0.42753141559369795,-0.4600434467022509,-0.021974051131425983,1.8811234209488983,0.3244562359316025,B_cells
127,2.3079304005940604,3.4965769125437305,0.4707917156650085,-0.5646622222152768,-0.0202262681726433,3.2459013764736233,-0.04349756056825288,-0.3798274152643179,2.6012189134720516,Other cells
128,0.15117710709353838,-0.0675594930081606,-0.8727720193728137,0.4998796632066629,0.3041389610835572,-0.14576478169897847,3.272009817507034,-0.6915152937099791,-1.405482544344388,Monocytes
129,0.7350037297007861,-0.13893687231062682,-0.5015178960898509,0.816644282867966,1.1393406167528861,-0.5107852803629552,-0.34846071143372526,-0.6115292633199165,-0.2668565883273888,T-cells
130,-0.22745059594609063,0.3881448029548991,-1.0762934137789986,0.5106048680177776,0.8391143797837053,-0.11530922868917062,-0.42900452153181684,-0.6548242347848638,0.004190018139932382,T-cells
131,0.8468670805196017,0.04681330074696,0.4016027339603803,0.6837178704891915,0.9484911361692994,0.6684280787299379,-0.006303114277765507,-0.5763844675461552,-0.33758182732435676,T-cells
132,-0.8333499515608683,-0.23937700587990116,1.2435882197452617,-0.7394838109396865,0.23318269490089205,-0.6499063236009387,-0.3280369596470978,1.7480263816570076,-1.3968868795171283,B_cells
133,-0.4327874445255389,-0.3248717084244507,-0.23296119103412716,0.4453277318344571,0.7263436821800907,-0.4908026640683056,-0.3901693964049266,-0.5193769144209769,-1.5875676973813997,T-cells
134,0.17636113287427216,-0.22932201232544103,-0.6109677829454416,-1.5981503611129808,-2.3546980902937906,-0.3748778377381985,3.3044228191577103,-0.7772146578960375,0.3252614002432689,Monocytes
135,-0.9227685701516898,-0.5740122187403348,1.725453777629542,-0.4647294554828866,-0.7491014435340826,-0.6080803592107706,-0.514669408397695,1.7106997901617564,1.20016823742477,B_cells
136,-0.9876761513394134,0.27112045031789334,-0.32252485163849987,0.625319127635127,0.6161750249127904,0.20363828377700796,-0.4224954950636999,-0.2819956377513302,0.08811766411954337,T-cells
137,0.06414360840643525,-0.2829632390926777,-0.2757679725009228,0.6317039317732471,0.6157143813376217,-0.7533126272522206,-0.7446380272946249,-0.5430942284883605,-1.064833031207474,T-cells
138,-0.16797280070923573,-0.38509676121810016,-0.7079381262046528,0.808921518198975,0.9557127154383815,-0.2682408424335404,-0.38897419687137136,-0.30096801885782243,0.23713771815095738,T-cells
139,1.278994875690173,2.041153532439376,0.7447420560367116,-0.5873474107638597,-0.036191697994301886,3.2026639206625966,0.9877881104182841,0.10523634378280912,2.40284541196635,Other cells
140,-1.040828498715954,-0.4012713905874093,-0.9299292310266932,0.7038714899291548,-0.2130765203055207,-0.1933810657088538,-0.39618694542055793,-0.5443995020676119,-0.32329496000604385,T-cells
141,0.4746936954551541,-0.023709529014928236,-0.2682283456910536,0.37711686044392545,-0.31055042038486735,0.6296185129799405,-0.086757294421898,-0.29521644376088524,0.38323605080975137,T-cells
142,-0.24991753708276998,-0.26513728760030103,-0.938433592779779,0.578424643097458,0.2733519650705731,-0.1651728280505836,-0.8194201410822771,-0.3661306432946191,-0.36204422987189344,T-cells
143,-0.36192933692279283,-0.2308466200500866,-0.9235403401503665,0.34584002951951714,-0.8724615193781722,-0.17605118361535899,1.6126069136056915,-0.3100121647465118,-0.532136627609593,Monocytes
144,-0.7599609050355413,-0.2942369573083839,-1.2564916219738123,0.9464462526998558,0.2517263909893649,0.11907249683656194,-0.23976045266946572,-0.4527728008397171,-0.7160755937786963,T-cells
145,3.4541327622441913,0.17845273413421398,0.3211641772865349,1.7185642992822783,1.4869748319614726,-0.10881485130689111,-0.16078784442050612,-0.921926829422174,1.2685764498814898,T-cells
146,1.058531130294261,-0.8273625488092141,0.5790465475115595,0.49085776093172545,-1.7296871436246142,-0.2301464442850573,-0.6507931542467069,-0.7135621311685165,0.4338356802084828,T-cells
147,-1.0211765367550305,0.10973936194383026,-0.09988002108103282,0.6243882402252457,0.2928952209697854,-0.07249197923286337,-0.2377515319924684,-0.3996156401134633,0.2643574375516129,T-cells
148,-0.35098881939335014,-0.6620127070986661,-0.4933606209565264,0.5236121529731704,-0.2869405628479414,-0.3256707638024173,-0.6043391950555519,-0.497589875820089,0.2875793720631528,T-cells
